Date,source_file,Country,Keyword,Value,Pillar,World
2021-05-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2021-06-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2021-07-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2021-08-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2021-09-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2021-10-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2021-11-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2021-12-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,61.0,Body,World B
2022-01-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2022-02-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,37.0,Body,World B
2022-03-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2022-04-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2022-05-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2022-06-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2022-07-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2022-08-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2022-09-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2022-10-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2022-11-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2022-12-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2023-01-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2023-02-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2023-03-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2023-04-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2023-05-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2023-06-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2023-07-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2023-08-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2023-09-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2023-10-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2023-11-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2023-12-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2024-01-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2024-02-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2024-03-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2024-04-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2024-05-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2024-06-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2024-07-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2024-08-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2024-09-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2024-10-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2024-11-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2024-12-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2025-01-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2025-02-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2025-03-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2025-04-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2025-05-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2025-06-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2025-07-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2025-08-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2025-09-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,47.0,Body,World B
2025-10-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,58.0,Body,World B
2025-11-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2025-12-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2026-01-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2026-02-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2026-03-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2026-04-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,0.0,Body,World B
2026-05-01,ITA_alimentazione_consapevole.csv,ITA,Alimentazione consapevole,100.0,Body,World B
2021-05-01,ITA_crescita_personale.csv,ITA,Crescita personale,68.0,Spirit,World B
2021-06-01,ITA_crescita_personale.csv,ITA,Crescita personale,57.0,Spirit,World B
2021-07-01,ITA_crescita_personale.csv,ITA,Crescita personale,53.0,Spirit,World B
2021-08-01,ITA_crescita_personale.csv,ITA,Crescita personale,70.0,Spirit,World B
2021-09-01,ITA_crescita_personale.csv,ITA,Crescita personale,63.0,Spirit,World B
2021-10-01,ITA_crescita_personale.csv,ITA,Crescita personale,56.0,Spirit,World B
2021-11-01,ITA_crescita_personale.csv,ITA,Crescita personale,66.0,Spirit,World B
2021-12-01,ITA_crescita_personale.csv,ITA,Crescita personale,69.0,Spirit,World B
2022-01-01,ITA_crescita_personale.csv,ITA,Crescita personale,88.0,Spirit,World B
2022-02-01,ITA_crescita_personale.csv,ITA,Crescita personale,83.0,Spirit,World B
2022-03-01,ITA_crescita_personale.csv,ITA,Crescita personale,76.0,Spirit,World B
2022-04-01,ITA_crescita_personale.csv,ITA,Crescita personale,75.0,Spirit,World B
2022-05-01,ITA_crescita_personale.csv,ITA,Crescita personale,74.0,Spirit,World B
2022-06-01,ITA_crescita_personale.csv,ITA,Crescita personale,73.0,Spirit,World B
2022-07-01,ITA_crescita_personale.csv,ITA,Crescita personale,71.0,Spirit,World B
2022-08-01,ITA_crescita_personale.csv,ITA,Crescita personale,79.0,Spirit,World B
2022-09-01,ITA_crescita_personale.csv,ITA,Crescita personale,71.0,Spirit,World B
2022-10-01,ITA_crescita_personale.csv,ITA,Crescita personale,78.0,Spirit,World B
2022-11-01,ITA_crescita_personale.csv,ITA,Crescita personale,86.0,Spirit,World B
2022-12-01,ITA_crescita_personale.csv,ITA,Crescita personale,80.0,Spirit,World B
2023-01-01,ITA_crescita_personale.csv,ITA,Crescita personale,100.0,Spirit,World B
2023-02-01,ITA_crescita_personale.csv,ITA,Crescita personale,96.0,Spirit,World B
2023-03-01,ITA_crescita_personale.csv,ITA,Crescita personale,80.0,Spirit,World B
2023-04-01,ITA_crescita_personale.csv,ITA,Crescita personale,88.0,Spirit,World B
2023-05-01,ITA_crescita_personale.csv,ITA,Crescita personale,85.0,Spirit,World B
2023-06-01,ITA_crescita_personale.csv,ITA,Crescita personale,77.0,Spirit,World B
2023-07-01,ITA_crescita_personale.csv,ITA,Crescita personale,81.0,Spirit,World B
2023-08-01,ITA_crescita_personale.csv,ITA,Crescita personale,80.0,Spirit,World B
2023-09-01,ITA_crescita_personale.csv,ITA,Crescita personale,85.0,Spirit,World B
2023-10-01,ITA_crescita_personale.csv,ITA,Crescita personale,75.0,Spirit,World B
2023-11-01,ITA_crescita_personale.csv,ITA,Crescita personale,78.0,Spirit,World B
2023-12-01,ITA_crescita_personale.csv,ITA,Crescita personale,92.0,Spirit,World B
2024-01-01,ITA_crescita_personale.csv,ITA,Crescita personale,91.0,Spirit,World B
2024-02-01,ITA_crescita_personale.csv,ITA,Crescita personale,72.0,Spirit,World B
2024-03-01,ITA_crescita_personale.csv,ITA,Crescita personale,88.0,Spirit,World B
2024-04-01,ITA_crescita_personale.csv,ITA,Crescita personale,76.0,Spirit,World B
2024-05-01,ITA_crescita_personale.csv,ITA,Crescita personale,86.0,Spirit,World B
2024-06-01,ITA_crescita_personale.csv,ITA,Crescita personale,75.0,Spirit,World B
2024-07-01,ITA_crescita_personale.csv,ITA,Crescita personale,67.0,Spirit,World B
2024-08-01,ITA_crescita_personale.csv,ITA,Crescita personale,71.0,Spirit,World B
2024-09-01,ITA_crescita_personale.csv,ITA,Crescita personale,63.0,Spirit,World B
2024-10-01,ITA_crescita_personale.csv,ITA,Crescita personale,73.0,Spirit,World B
2024-11-01,ITA_crescita_personale.csv,ITA,Crescita personale,81.0,Spirit,World B
2024-12-01,ITA_crescita_personale.csv,ITA,Crescita personale,75.0,Spirit,World B
2025-01-01,ITA_crescita_personale.csv,ITA,Crescita personale,87.0,Spirit,World B
2025-02-01,ITA_crescita_personale.csv,ITA,Crescita personale,72.0,Spirit,World B
2025-03-01,ITA_crescita_personale.csv,ITA,Crescita personale,63.0,Spirit,World B
2025-04-01,ITA_crescita_personale.csv,ITA,Crescita personale,59.0,Spirit,World B
2025-05-01,ITA_crescita_personale.csv,ITA,Crescita personale,66.0,Spirit,World B
2025-06-01,ITA_crescita_personale.csv,ITA,Crescita personale,52.0,Spirit,World B
2025-07-01,ITA_crescita_personale.csv,ITA,Crescita personale,64.0,Spirit,World B
2025-08-01,ITA_crescita_personale.csv,ITA,Crescita personale,72.0,Spirit,World B
2025-09-01,ITA_crescita_personale.csv,ITA,Crescita personale,63.0,Spirit,World B
2025-10-01,ITA_crescita_personale.csv,ITA,Crescita personale,59.0,Spirit,World B
2025-11-01,ITA_crescita_personale.csv,ITA,Crescita personale,79.0,Spirit,World B
2025-12-01,ITA_crescita_personale.csv,ITA,Crescita personale,96.0,Spirit,World B
2026-01-01,ITA_crescita_personale.csv,ITA,Crescita personale,78.0,Spirit,World B
2026-02-01,ITA_crescita_personale.csv,ITA,Crescita personale,76.0,Spirit,World B
2026-03-01,ITA_crescita_personale.csv,ITA,Crescita personale,71.0,Spirit,World B
2026-04-01,ITA_crescita_personale.csv,ITA,Crescita personale,68.0,Spirit,World B
2026-05-01,ITA_crescita_personale.csv,ITA,Crescita personale,73.0,Spirit,World B
2021-05-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,94.0,Body,World A
2021-06-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,50.0,Body,World A
2021-07-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,44.0,Body,World A
2021-08-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,36.0,Body,World A
2021-09-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,52.0,Body,World A
2021-10-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,61.0,Body,World A
2021-11-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,75.0,Body,World A
2021-12-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,61.0,Body,World A
2022-01-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,98.0,Body,World A
2022-02-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,91.0,Body,World A
2022-03-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,92.0,Body,World A
2022-04-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,88.0,Body,World A
2022-05-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,97.0,Body,World A
2022-06-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,72.0,Body,World A
2022-07-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,39.0,Body,World A
2022-08-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,45.0,Body,World A
2022-09-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,63.0,Body,World A
2022-10-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,100.0,Body,World A
2022-11-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,89.0,Body,World A
2022-12-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,73.0,Body,World A
2023-01-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,93.0,Body,World A
2023-02-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,87.0,Body,World A
2023-03-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,81.0,Body,World A
2023-04-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,74.0,Body,World A
2023-05-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,99.0,Body,World A
2023-06-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,65.0,Body,World A
2023-07-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,45.0,Body,World A
2023-08-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,40.0,Body,World A
2023-09-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,70.0,Body,World A
2023-10-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,95.0,Body,World A
2023-11-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,83.0,Body,World A
2023-12-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,76.0,Body,World A
2024-01-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,85.0,Body,World A
2024-02-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,80.0,Body,World A
2024-03-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,89.0,Body,World A
2024-04-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,62.0,Body,World A
2024-05-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,77.0,Body,World A
2024-06-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,66.0,Body,World A
2024-07-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,34.0,Body,World A
2024-08-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,37.0,Body,World A
2024-09-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,60.0,Body,World A
2024-10-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,78.0,Body,World A
2024-11-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,72.0,Body,World A
2024-12-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,50.0,Body,World A
2025-01-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,73.0,Body,World A
2025-02-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,64.0,Body,World A
2025-03-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,65.0,Body,World A
2025-04-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,58.0,Body,World A
2025-05-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,62.0,Body,World A
2025-06-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,43.0,Body,World A
2025-07-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,32.0,Body,World A
2025-08-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,33.0,Body,World A
2025-09-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,54.0,Body,World A
2025-10-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,76.0,Body,World A
2025-11-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,80.0,Body,World A
2025-12-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,79.0,Body,World A
2026-01-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,82.0,Body,World A
2026-02-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,71.0,Body,World A
2026-03-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,74.0,Body,World A
2026-04-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,59.0,Body,World A
2026-05-01,ITA_definizione_corpo.csv,ITA,Definizione corpo,59.0,Body,World A
2021-05-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,75.0,Body,World A
2021-06-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,64.0,Body,World A
2021-07-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,52.0,Body,World A
2021-08-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,34.0,Body,World A
2021-09-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,29.0,Body,World A
2021-10-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,34.0,Body,World A
2021-11-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,43.0,Body,World A
2021-12-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,36.0,Body,World A
2022-01-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,57.0,Body,World A
2022-02-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,64.0,Body,World A
2022-03-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,83.0,Body,World A
2022-04-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,69.0,Body,World A
2022-05-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,100.0,Body,World A
2022-06-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,70.0,Body,World A
2022-07-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,46.0,Body,World A
2022-08-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,37.0,Body,World A
2022-09-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,37.0,Body,World A
2022-10-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,31.0,Body,World A
2022-11-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,37.0,Body,World A
2022-12-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,27.0,Body,World A
2023-01-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,46.0,Body,World A
2023-02-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,49.0,Body,World A
2023-03-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,57.0,Body,World A
2023-04-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,61.0,Body,World A
2023-05-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,69.0,Body,World A
2023-06-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,63.0,Body,World A
2023-07-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,49.0,Body,World A
2023-08-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,28.0,Body,World A
2023-09-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,29.0,Body,World A
2023-10-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,37.0,Body,World A
2023-11-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,29.0,Body,World A
2023-12-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,31.0,Body,World A
2024-01-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,43.0,Body,World A
2024-02-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,34.0,Body,World A
2024-03-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,36.0,Body,World A
2024-04-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,59.0,Body,World A
2024-05-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,54.0,Body,World A
2024-06-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,54.0,Body,World A
2024-07-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,32.0,Body,World A
2024-08-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,26.0,Body,World A
2024-09-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,24.0,Body,World A
2024-10-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,28.0,Body,World A
2024-11-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,25.0,Body,World A
2024-12-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,23.0,Body,World A
2025-01-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,28.0,Body,World A
2025-02-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,23.0,Body,World A
2025-03-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,39.0,Body,World A
2025-04-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,36.0,Body,World A
2025-05-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,30.0,Body,World A
2025-06-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,31.0,Body,World A
2025-07-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,28.0,Body,World A
2025-08-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,20.0,Body,World A
2025-09-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,16.0,Body,World A
2025-10-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,26.0,Body,World A
2025-11-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,25.0,Body,World A
2025-12-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,30.0,Body,World A
2026-01-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,36.0,Body,World A
2026-02-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,37.0,Body,World A
2026-03-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,44.0,Body,World A
2026-04-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,36.0,Body,World A
2026-05-01,ITA_definizione_muscolare.csv,ITA,Definizione muscolare,46.0,Body,World A
2021-05-01,ITA_digital_detox.csv,ITA,Digital detox,27.0,Spirit,World A
2021-06-01,ITA_digital_detox.csv,ITA,Digital detox,27.0,Spirit,World A
2021-07-01,ITA_digital_detox.csv,ITA,Digital detox,28.0,Spirit,World A
2021-08-01,ITA_digital_detox.csv,ITA,Digital detox,26.0,Spirit,World A
2021-09-01,ITA_digital_detox.csv,ITA,Digital detox,0.0,Spirit,World A
2021-10-01,ITA_digital_detox.csv,ITA,Digital detox,0.0,Spirit,World A
2021-11-01,ITA_digital_detox.csv,ITA,Digital detox,20.0,Spirit,World A
2021-12-01,ITA_digital_detox.csv,ITA,Digital detox,0.0,Spirit,World A
2022-01-01,ITA_digital_detox.csv,ITA,Digital detox,33.0,Spirit,World A
2022-02-01,ITA_digital_detox.csv,ITA,Digital detox,22.0,Spirit,World A
2022-03-01,ITA_digital_detox.csv,ITA,Digital detox,36.0,Spirit,World A
2022-04-01,ITA_digital_detox.csv,ITA,Digital detox,29.0,Spirit,World A
2022-05-01,ITA_digital_detox.csv,ITA,Digital detox,43.0,Spirit,World A
2022-06-01,ITA_digital_detox.csv,ITA,Digital detox,20.0,Spirit,World A
2022-07-01,ITA_digital_detox.csv,ITA,Digital detox,40.0,Spirit,World A
2022-08-01,ITA_digital_detox.csv,ITA,Digital detox,33.0,Spirit,World A
2022-09-01,ITA_digital_detox.csv,ITA,Digital detox,42.0,Spirit,World A
2022-10-01,ITA_digital_detox.csv,ITA,Digital detox,16.0,Spirit,World A
2022-11-01,ITA_digital_detox.csv,ITA,Digital detox,33.0,Spirit,World A
2022-12-01,ITA_digital_detox.csv,ITA,Digital detox,22.0,Spirit,World A
2023-01-01,ITA_digital_detox.csv,ITA,Digital detox,23.0,Spirit,World A
2023-02-01,ITA_digital_detox.csv,ITA,Digital detox,29.0,Spirit,World A
2023-03-01,ITA_digital_detox.csv,ITA,Digital detox,40.0,Spirit,World A
2023-04-01,ITA_digital_detox.csv,ITA,Digital detox,27.0,Spirit,World A
2023-05-01,ITA_digital_detox.csv,ITA,Digital detox,28.0,Spirit,World A
2023-06-01,ITA_digital_detox.csv,ITA,Digital detox,34.0,Spirit,World A
2023-07-01,ITA_digital_detox.csv,ITA,Digital detox,18.0,Spirit,World A
2023-08-01,ITA_digital_detox.csv,ITA,Digital detox,42.0,Spirit,World A
2023-09-01,ITA_digital_detox.csv,ITA,Digital detox,42.0,Spirit,World A
2023-10-01,ITA_digital_detox.csv,ITA,Digital detox,29.0,Spirit,World A
2023-11-01,ITA_digital_detox.csv,ITA,Digital detox,28.0,Spirit,World A
2023-12-01,ITA_digital_detox.csv,ITA,Digital detox,32.0,Spirit,World A
2024-01-01,ITA_digital_detox.csv,ITA,Digital detox,48.0,Spirit,World A
2024-02-01,ITA_digital_detox.csv,ITA,Digital detox,31.0,Spirit,World A
2024-03-01,ITA_digital_detox.csv,ITA,Digital detox,29.0,Spirit,World A
2024-04-01,ITA_digital_detox.csv,ITA,Digital detox,29.0,Spirit,World A
2024-05-01,ITA_digital_detox.csv,ITA,Digital detox,28.0,Spirit,World A
2024-06-01,ITA_digital_detox.csv,ITA,Digital detox,45.0,Spirit,World A
2024-07-01,ITA_digital_detox.csv,ITA,Digital detox,29.0,Spirit,World A
2024-08-01,ITA_digital_detox.csv,ITA,Digital detox,36.0,Spirit,World A
2024-09-01,ITA_digital_detox.csv,ITA,Digital detox,23.0,Spirit,World A
2024-10-01,ITA_digital_detox.csv,ITA,Digital detox,48.0,Spirit,World A
2024-11-01,ITA_digital_detox.csv,ITA,Digital detox,40.0,Spirit,World A
2024-12-01,ITA_digital_detox.csv,ITA,Digital detox,31.0,Spirit,World A
2025-01-01,ITA_digital_detox.csv,ITA,Digital detox,48.0,Spirit,World A
2025-02-01,ITA_digital_detox.csv,ITA,Digital detox,28.0,Spirit,World A
2025-03-01,ITA_digital_detox.csv,ITA,Digital detox,39.0,Spirit,World A
2025-04-01,ITA_digital_detox.csv,ITA,Digital detox,35.0,Spirit,World A
2025-05-01,ITA_digital_detox.csv,ITA,Digital detox,55.0,Spirit,World A
2025-06-01,ITA_digital_detox.csv,ITA,Digital detox,81.0,Spirit,World A
2025-07-01,ITA_digital_detox.csv,ITA,Digital detox,36.0,Spirit,World A
2025-08-01,ITA_digital_detox.csv,ITA,Digital detox,35.0,Spirit,World A
2025-09-01,ITA_digital_detox.csv,ITA,Digital detox,43.0,Spirit,World A
2025-10-01,ITA_digital_detox.csv,ITA,Digital detox,38.0,Spirit,World A
2025-11-01,ITA_digital_detox.csv,ITA,Digital detox,100.0,Spirit,World A
2025-12-01,ITA_digital_detox.csv,ITA,Digital detox,55.0,Spirit,World A
2026-01-01,ITA_digital_detox.csv,ITA,Digital detox,61.0,Spirit,World A
2026-02-01,ITA_digital_detox.csv,ITA,Digital detox,78.0,Spirit,World A
2026-03-01,ITA_digital_detox.csv,ITA,Digital detox,61.0,Spirit,World A
2026-04-01,ITA_digital_detox.csv,ITA,Digital detox,75.0,Spirit,World A
2026-05-01,ITA_digital_detox.csv,ITA,Digital detox,49.0,Spirit,World A
2021-05-01,USA_digital_detox.csv,USA,Digital detox,3.0,Spirit,World A
2021-06-01,USA_digital_detox.csv,USA,Digital detox,4.0,Spirit,World A
2021-07-01,USA_digital_detox.csv,USA,Digital detox,4.0,Spirit,World A
2021-08-01,USA_digital_detox.csv,USA,Digital detox,4.0,Spirit,World A
